time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2022-03-24 09:30:00-04:00,MLTrader,4b60cf44708e4363a527b7d120c47b83,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-24 09:30:00-04:00,MLTrader,4b60cf44708e4363a527b7d120c47b83,SPY,sell,market,fill,1,gtc,0.0,1,stock,451.1600036621094,699.0,0.0
2022-03-28 08:30:00-04:00,MLTrader,e5906a548a404e549b9a87ce99a8eeb1,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-03-28 08:30:00-04:00,MLTrader,0894025b7b4847869939bab12e90d217,SPY,buy,stop,fill,1,day,0.0,1,stock,460.0199890136719,325.0,0.0
2022-03-28 08:30:00-04:00,MLTrader,e7d7d9ef1db142c39089045276118d1c,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-03-28 08:30:00-04:00,MLTrader,cc29c1b0cfd0441f83fa070d45566376,SPY,buy,stop,fill,1,day,0.0,1,stock,460.0199890136719,480.0,0.0
2022-04-22 09:30:00-04:00,MLTrader,37e042d6ef954602b2bbac8bcb44f484,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-04-22 09:30:00-04:00,MLTrader,37e042d6ef954602b2bbac8bcb44f484,SPY,sell,market,fill,1,gtc,0.0,1,stock,436.9100036621094,659.0,0.0
2022-04-27 09:30:00-04:00,MLTrader,263c4d0b70bd4717bd1d3810f0150f81,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-04-27 09:30:00-04:00,MLTrader,263c4d0b70bd4717bd1d3810f0150f81,SPY,sell,market,fill,1,gtc,0.0,1,stock,422.2900085449219,1023.0,0.0
2022-04-28 09:30:00-04:00,MLTrader,2c9c818b21be455cb13ffe732c8ac854,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-04-28 09:30:00-04:00,MLTrader,2c9c818b21be455cb13ffe732c8ac854,SPY,sell,market,fill,1,gtc,0.0,1,stock,423.5899963378906,1530.0,0.0
2022-06-10 09:30:00-04:00,MLTrader,9c901d0179ed4d49af974302c2d56634,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-06-10 09:30:00-04:00,MLTrader,9c901d0179ed4d49af974302c2d56634,SPY,sell,market,fill,1,gtc,0.0,1,stock,394.8800048828125,2461.0,0.0
2022-07-08 09:30:00-04:00,MLTrader,760a7aeda9134b95a8b722b23f2fbbe8,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,f6c3fa5045a6422fa80d05b666b3f000,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,59014e6598464d24a2a746cf8d3e59ed,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,5c478bedd62e4996a31e82ea7d48abc3,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,edaa6f5eb4eb4f448f82c45428a2099a,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,de6d9300b4b1474f88c78cc52075d6eb,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,0a5b07073dc44c4da8fac4ef362ec4d1,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,90c931ea68ee4b38a50e8575cf83dbfc,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,fbbefddb229344f2b4f1b860c4b5306e,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,5fe81eca49a94beba7b1fc2f00338676,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,50145b3f4fdf4ac19ce74400d2b5598a,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,726fe6614f524bd6ad644f235e1b4993,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,b5c1d1f1ab6d4089a9c6d5003926b075,SPY,buy,market,new,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,11059b6b96aa46828f935c6d493f1d8f,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,b5c1d1f1ab6d4089a9c6d5003926b075,SPY,buy,market,fill,1,day,0.0,1,stock,387.2699890136719,6582.0,0.0
2022-07-08 09:30:00-04:00,MLTrader,11059b6b96aa46828f935c6d493f1d8f,SPY,buy,market,fill,1,gtc,0.0,1,stock,387.2699890136719,3765.0,0.0
